transaction_id,customer_id,channel,region,customer_segment,device_type,transaction_amount,txn_count_last_24h,txn_count_last_7d,avg_amount_last_30d,velocity_flag,high_amount_flag,new_device_flag,odd_hour_flag,high_risk_flag,event_time_unix,predicted_high_risk_flag,probability_0,probability_1,risk_bucket
12377,944325,Call Center,East,Retail,New,728.85,1,10,631.48,0,0,1,1,0,1735699140.0,1,0.7660846264269215,0.2339153735730784,Low
12378,277265,Mobile App,East,Retail,New,2342.53,5,10,1742.3,0,0,1,0,0,1735740000.0,0,0.936498969191316,0.063501030808684,Low
12379,869362,Mobile App,North,Retail,Shared,1631.42,2,8,1536.54,0,0,0,1,0,1735710960.0,0,0.9701309365827112,0.0298690634172888,Low
12380,620759,Mobile App,North,Retail,Known,4877.99,3,8,5258.95,0,0,0,0,0,1735730880.0,0,0.9970914292440826,0.0029085707559174,Low
12381,947790,POS,West,Corporate,Known,2863.91,0,7,2011.17,0,0,0,0,0,1735728660.0,0,0.9985625822369598,0.0014374177630401,Low
12382,180857,POS,West,SME,Known,3230.53,2,6,2174.85,0,0,0,1,0,1735693800.0,0,0.9797596913693584,0.0202403086306416,Low
12383,482601,Web,West,Corporate,Known,1971.98,1,7,1453.66,0,0,0,0,0,1735755540.0,0,0.9973031977829028,0.0026968022170971,Low
12384,359405,Web,North,Retail,Known,3613.56,3,7,3728.61,0,0,0,0,0,1735730760.0,0,0.998187892984874,0.001812107015126,Low
12385,290128,Web,West,SME,Known,3322.42,0,8,2938.26,0,0,0,0,0,1735744200.0,0,0.9983842283851764,0.0016157716148237,Low
12386,742216,Mobile App,North,Retail,Known,741.38,1,6,729.99,0,0,0,1,0,1735710960.0,0,0.9736225706865698,0.0263774293134302,Low
12387,682994,Mobile App,East,Retail,Shared,551.45,3,7,553.48,0,0,0,1,0,1735697400.0,0,0.9599826534565784,0.0400173465434217,Low
12388,444950,Mobile App,South,Corporate,Known,3233.45,1,8,2481.89,0,0,0,1,0,1735703760.0,0,0.9661692916644744,0.0338307083355256,Low
12389,679294,Mobile App,East,Retail,New,1290.34,1,6,1014.15,0,0,1,1,1,1735773000.0,1,0.7144668839396606,0.2855331160603393,Low
12390,711526,Web,North,Retail,Known,2059.21,2,11,1638.94,0,0,0,1,0,1735789680.0,0,0.9719840678177752,0.0280159321822249,Low
12391,348018,Mobile App,North,Retail,Known,1509.58,4,6,1368.88,0,0,0,0,0,1735713240.0,0,0.9963529607338444,0.0036470392661556,Low
12392,563134,POS,East,Retail,Known,1127.66,2,5,1088.47,0,0,0,1,0,1735702320.0,0,0.9722791898379528,0.0277208101620472,Low
12393,818515,Mobile App,East,Retail,Known,1774.5,3,7,1516.8,0,0,0,0,0,1735736760.0,0,0.996440373690126,0.003559626309874,Low
12394,932230,Mobile App,West,SME,Known,1839.1,3,12,1515.01,0,0,0,0,0,1735741860.0,0,0.9966469624779876,0.0033530375220124,Low
12395,177271,Mobile App,West,Retail,Known,3092.63,2,8,2518.13,0,0,0,0,0,1735750380.0,0,0.9966873764924152,0.0033126235075848,Low
12396,916609,POS,South,Retail,Known,1600.49,1,6,1401.94,0,0,0,1,0,1735690680.0,0,0.9702691088804124,0.0297308911195874,Low
12397,589464,POS,West,SME,Known,732.46,1,5,779.13,0,0,0,1,0,1735689900.0,0,0.9820832854180734,0.0179167145819266,Low
12398,490166,Call Center,West,Retail,Known,1699.25,2,5,1664.96,0,0,0,1,0,1735705500.0,0,0.9790526214615431,0.0209473785384568,Low
12399,615631,Mobile App,West,Retail,Known,1492.01,0,4,962.76,0,0,0,1,0,1735695540.0,0,0.9748661371236074,0.0251338628763926,Low
12400,444359,POS,South,SME,Known,1382.42,3,6,1377.89,0,0,0,0,0,1735748400.0,0,0.9973107980562111,0.0026892019437888,Low
12401,143013,Mobile App,West,SME,New,3275.24,6,14,2632.5,1,0,1,0,0,1735716960.0,1,0.4375871758852485,0.5624128241147515,Medium
12402,706888,Mobile App,West,Retail,New,629.35,1,6,486.42,0,0,1,0,0,1735752360.0,0,0.9681277771684682,0.0318722228315317,Low
12403,458243,Mobile App,East,Retail,Known,3792.19,2,7,3609.8,0,0,0,1,0,1735696560.0,0,0.9727304383141668,0.0272695616858332,Low
12404,415594,Web,East,Retail,Shared,2214.46,3,10,2161.57,0,0,0,0,0,1735725120.0,0,0.9958890716862756,0.0041109283137244,Low
12405,541144,Mobile App,West,SME,Known,4954.64,2,7,3082.28,0,0,0,0,0,1735720800.0,0,0.9970179023035278,0.0029820976964722,Low
12406,484784,Mobile App,East,Retail,Known,2498.45,1,5,2317.0,0,0,0,1,0,1735704540.0,0,0.9711223498310332,0.0288776501689667,Low
12407,978835,Mobile App,North,Retail,New,357.72,0,3,350.23,0,0,1,0,0,1735715760.0,0,0.947061184294488,0.0529388157055119,Low
12408,538598,Call Center,East,Retail,Known,703.31,3,5,772.61,0,0,0,0,0,1735721580.0,0,0.9969496444362188,0.0030503555637813,Low
12409,723578,Web,South,SME,Known,5111.64,1,7,3769.41,0,0,0,0,0,1735768860.0,0,0.9983928779373168,0.0016071220626833,Low
12410,316110,Mobile App,West,Retail,Known,1584.53,0,11,1126.02,0,0,0,1,0,1735691640.0,0,0.9641559463281452,0.0358440536718547,Low
12411,231832,POS,North,Corporate,New,385.17,0,3,420.79,0,0,1,0,0,1735752000.0,0,0.9383485851273836,0.0616514148726164,Low
12412,124142,Mobile App,East,Retail,Known,2077.95,1,9,1937.97,0,0,0,0,0,1735830660.0,0,0.9954579003938038,0.0045420996061961,Low
12413,472333,Mobile App,North,Retail,Known,1369.95,4,10,1022.46,0,0,0,0,0,1735736940.0,0,0.996338155778562,0.003661844221438,Low
12414,993964,Web,North,Retail,Shared,9118.31,2,5,9994.5,0,0,0,0,0,1735737720.0,0,0.9979291744216062,0.0020708255783937,Low
12415,231436,Mobile App,West,Retail,New,290.07,1,6,294.97,0,0,1,1,0,1735698420.0,1,0.7011196901433516,0.2988803098566483,Low
12416,943353,Mobile App,North,Corporate,Known,2781.69,1,4,2579.67,0,0,0,0,0,1735716240.0,0,0.9969326893098894,0.0030673106901106,Low
12417,381941,POS,South,Retail,Known,2384.27,6,14,2224.81,1,0,0,0,1,1735733640.0,1,0.7989288726514201,0.2010711273485798,Low
12418,337403,Mobile App,North,Retail,Known,464.58,0,5,348.77,0,0,0,0,0,1735722780.0,0,0.9959131154142608,0.0040868845857392,Low
12419,656823,POS,West,Retail,Known,1733.89,1,7,1490.34,0,0,0,1,0,1735707060.0,0,0.9758062934478692,0.0241937065521307,Low
12420,408444,Mobile App,South,Retail,Known,1274.7,1,4,1096.76,0,0,0,1,0,1735790940.0,0,0.979648372003175,0.0203516279968249,Low
12421,933608,POS,South,SME,Known,2873.16,4,9,2505.0,0,0,0,0,0,1735715520.0,0,0.9980417242437372,0.0019582757562627,Low
12422,116105,Web,South,SME,Shared,442.08,5,12,415.97,0,0,0,0,0,1735815660.0,0,0.9962909306210326,0.0037090693789674,Low
12423,763299,Web,South,SME,Known,84603.87,2,7,85390.25,0,1,0,0,0,1735719420.0,0,0.9205179328273893,0.0794820671726108,Low
12424,703760,Mobile App,North,Retail,Known,652.06,2,7,603.65,0,0,0,0,0,1735746360.0,0,0.9967839531046452,0.0032160468953549,Low
12425,797389,Mobile App,East,Corporate,New,1589.61,0,3,1675.92,0,0,1,0,0,1735738320.0,0,0.9491218202659036,0.0508781797340964,Low
12426,771223,Web,East,SME,Known,1371.18,1,4,1354.93,0,0,0,0,0,1735728480.0,0,0.9968858703796668,0.0031141296203331,Low
12427,178097,Mobile App,East,Retail,New,29685.0,0,5,22148.37,0,0,1,1,1,1735690080.0,1,0.6141291896641667,0.3858708103358332,Medium
12428,361674,Mobile App,East,Retail,New,8806.56,4,9,5974.15,0,0,1,1,1,1735692480.0,1,0.5881046488632151,0.4118953511367849,Medium
12429,241519,Mobile App,East,Retail,Known,12196.65,1,7,10705.11,0,0,0,0,0,1735720920.0,0,0.9955140124203756,0.0044859875796242,Low
12430,720448,Mobile App,West,SME,Known,350.11,3,7,327.45,0,0,0,1,0,1735776960.0,0,0.9694491084717732,0.0305508915282266,Low
12431,146940,POS,East,SME,Known,2696.8,1,6,1742.19,0,0,0,0,0,1735722660.0,0,0.9983262264174784,0.0016737735825214,Low
12432,833307,POS,West,Retail,Known,3693.69,2,6,2734.06,0,0,0,1,0,1735699260.0,0,0.976607168709926,0.0233928312900741,Low
12433,185001,Mobile App,East,Retail,Known,3849.32,1,5,3686.64,0,0,0,1,0,1735703460.0,0,0.9715456754298298,0.0284543245701702,Low
12434,859112,Web,East,Retail,Known,313.16,0,3,301.88,0,0,0,0,0,1735724700.0,0,0.9969621436327084,0.0030378563672917,Low
12435,775002,Web,South,Retail,Shared,2344.36,4,6,1851.92,0,0,0,0,0,1735722300.0,0,0.9982533190891576,0.0017466809108424,Low
12436,852158,POS,North,Retail,Shared,1646.61,2,6,1193.33,0,0,0,0,0,1735801800.0,0,0.9973915971071552,0.0026084028928448,Low
12437,851259,Mobile App,South,SME,Known,2056.73,1,3,2052.66,0,0,0,0,0,1735716660.0,0,0.9967639996337772,0.0032360003662228,Low
12438,298715,Mobile App,East,Retail,Known,8238.42,2,2,6965.79,0,0,0,1,0,1735705380.0,0,0.964981626022992,0.035018373977008,Low
12439,107928,POS,West,Retail,Known,1880.43,3,9,1483.61,0,0,0,0,0,1735716360.0,0,0.9965801313480498,0.0034198686519502,Low
12440,672290,POS,East,Retail,Known,1403.65,3,6,1011.79,0,0,0,0,0,1735745100.0,0,0.9969900064623222,0.0030099935376778,Low
12441,446997,POS,East,Retail,Known,1066.87,2,7,844.15,0,0,0,0,0,1735717560.0,0,0.9965760087553116,0.0034239912446884,Low
12442,738902,Mobile App,North,SME,Known,295.05,2,6,223.19,0,0,0,1,0,1735703760.0,0,0.973561029426296,0.0264389705737039,Low
12443,217517,Mobile App,South,Retail,Known,2004.23,1,4,2201.39,0,0,0,1,0,1735704480.0,0,0.9654567673127044,0.0345432326872957,Low
12444,256089,Mobile App,North,Retail,Known,3223.38,2,8,2514.95,0,0,0,0,0,1735740480.0,0,0.9964097798955036,0.0035902201044964,Low
12445,179064,POS,South,Retail,Known,2558.68,1,6,1733.62,0,0,0,1,0,1735692060.0,0,0.9736840378727888,0.0263159621272113,Low
12446,506529,Mobile App,South,Retail,Known,453.69,3,7,418.17,0,0,0,1,0,1735701120.0,0,0.9655023445784456,0.0344976554215542,Low
12447,494775,POS,East,SME,Known,4019.12,2,7,2854.08,0,0,0,1,0,1735695540.0,0,0.9757305105224808,0.024269489477519,Low
12448,150893,Call Center,South,Retail,Known,5159.73,0,5,5384.11,0,0,0,1,0,1735793760.0,0,0.9792924541281924,0.0207075458718075,Low
12449,377311,Mobile App,South,SME,Known,2769.51,2,7,2341.01,0,0,0,1,0,1735692960.0,0,0.968940894394796,0.031059105605204,Low
12450,662886,POS,North,SME,Known,8513.6,2,8,9162.52,0,0,0,0,0,1735740660.0,0,0.9983981866743308,0.001601813325669,Low
12451,238595,Mobile App,South,SME,Known,16615.34,1,5,13860.7,0,0,0,0,0,1735725420.0,0,0.9977971427552588,0.0022028572447412,Low
12452,936209,Mobile App,North,Retail,Shared,7311.81,1,9,5813.19,0,0,0,0,0,1735725660.0,0,0.9971355577063532,0.0028644422936468,Low
12453,521655,Web,South,Retail,Known,6873.46,1,9,5599.89,0,0,0,0,0,1735741440.0,0,0.998538147835198,0.0014618521648018,Low
12454,478522,Mobile App,North,Retail,Known,894.44,3,8,937.96,0,0,0,1,0,1735707960.0,0,0.9648951231504752,0.0351048768495247,Low
12455,181060,Mobile App,East,Retail,Known,1039.72,5,10,864.31,0,0,0,1,0,1735708020.0,0,0.963965660345024,0.036034339654976,Low
12456,899717,Web,South,Retail,New,373.78,3,9,232.8,0,0,1,1,1,1735701840.0,1,0.5534953387725946,0.4465046612274054,Medium
12457,504189,Web,North,Retail,Known,786.0,2,4,753.66,0,0,0,0,0,1735722360.0,0,0.9970371626654276,0.0029628373345723,Low
12458,485114,Mobile App,North,SME,Known,5635.36,0,9,3530.9,0,0,0,1,0,1735785180.0,0,0.9719927304697004,0.0280072695302997,Low
12459,646982,Mobile App,East,Retail,Known,15419.26,3,7,15599.63,0,0,0,1,0,1735782360.0,0,0.9662810825686186,0.0337189174313814,Low
12460,361401,Mobile App,East,Retail,Known,3595.57,1,8,3485.68,0,0,0,0,0,1735733280.0,0,0.9961748786080096,0.0038251213919903,Low
12461,871136,Call Center,North,Retail,Known,628.43,2,7,679.55,0,0,0,1,0,1735774740.0,0,0.980131583732052,0.019868416267948,Low
12462,777751,Web,North,Corporate,Known,1259.33,1,5,1282.84,0,0,0,0,0,1735808760.0,0,0.996873767745882,0.0031262322541179,Low
12463,891043,Web,North,SME,New,3075.61,2,8,2504.67,0,0,1,0,0,1735746660.0,0,0.9474856622881916,0.0525143377118083,Low
12464,633660,Mobile App,South,Retail,New,3471.97,4,8,2526.59,0,0,1,1,1,1735708440.0,1,0.6284836450573008,0.3715163549426992,Medium
12465,255384,Web,South,SME,Known,4030.03,1,9,2674.65,0,0,0,0,0,1735713360.0,0,0.998280250737796,0.0017197492622038,Low
12466,245152,Mobile App,North,SME,Known,5500.32,3,5,4607.76,0,0,0,1,0,1735785960.0,0,0.977873056471744,0.022126943528256,Low
12467,967050,Mobile App,East,SME,New,2900.72,4,12,1949.59,0,0,1,0,0,1735729500.0,0,0.9490176402025609,0.0509823597974393,Low
12468,737233,Mobile App,East,SME,New,947.11,3,8,913.52,0,0,1,0,0,1735751460.0,0,0.9567352565951504,0.0432647434048496,Low
12469,994829,Mobile App,West,SME,Known,4000.35,0,6,4224.39,0,0,0,1,0,1735694040.0,0,0.978120694553592,0.021879305446408,Low
12470,720501,Web,West,Retail,New,2338.82,2,6,2175.75,0,0,1,1,1,1735697340.0,1,0.7205156415889238,0.2794843584110763,Low
12471,120874,POS,East,Corporate,Known,5831.39,3,9,4378.72,0,0,0,1,0,1735704780.0,0,0.9710874143815156,0.0289125856184843,Low
12472,555753,Mobile App,South,Retail,Known,1231.21,1,3,1141.3,0,0,0,1,0,1735697100.0,0,0.9676428089175374,0.0323571910824626,Low
12473,829274,Web,East,Retail,New,1357.25,1,7,1417.22,0,0,1,1,0,1735774860.0,1,0.7467904212311312,0.2532095787688688,Low
12474,494813,Web,East,Retail,Known,1701.4,0,5,1490.24,0,0,0,1,0,1735698360.0,0,0.9751122942493148,0.0248877057506852,Low
12475,635888,POS,North,Retail,Known,2693.81,2,8,2869.69,0,0,0,0,0,1735718880.0,0,0.998124314581242,0.0018756854187579,Low
12476,965847,Mobile App,East,Retail,Known,5068.2,5,11,4943.63,0,0,0,1,0,1735692780.0,0,0.9687267696579276,0.0312732303420722,Low
12477,872718,POS,West,Retail,Known,5350.14,0,10,3396.81,0,0,0,1,0,1735695660.0,0,0.9745291883627978,0.0254708116372022,Low
12478,571769,POS,South,Retail,New,488.8,1,6,332.23,0,0,1,1,0,1735699800.0,1,0.7385965583576167,0.2614034416423832,Low
12479,780175,Web,West,Retail,Known,548.14,4,8,516.55,0,0,0,0,0,1735836000.0,0,0.9965299149277742,0.0034700850722257,Low
12480,839860,Mobile App,South,Corporate,Known,1064.63,2,4,715.48,0,0,0,0,0,1735746960.0,0,0.9968792308052828,0.0031207691947171,Low
12481,718636,Web,West,Retail,Known,4828.63,2,5,5221.99,0,0,0,0,0,1735729860.0,0,0.9986660286411008,0.0013339713588991,Low
12482,205736,Mobile App,North,SME,Known,486.23,1,5,429.25,0,0,0,1,0,1735778880.0,0,0.971783131546888,0.0282168684531118,Low
12483,911146,Mobile App,North,Retail,New,1096.71,1,3,726.53,0,0,1,0,0,1735802160.0,0,0.9553627996789904,0.0446372003210097,Low
12484,512106,Web,South,Retail,Known,9564.93,2,7,6927.96,0,0,0,0,0,1735711320.0,0,0.9981282994802716,0.0018717005197282,Low
12485,555040,Web,North,Retail,Known,901.86,1,4,927.06,0,0,0,1,0,1735703880.0,0,0.97640219516578,0.02359780483422,Low
12486,235797,Mobile App,South,Retail,Known,1018.54,3,7,697.4,0,0,0,1,0,1735703220.0,0,0.967192414817502,0.032807585182498,Low
12487,536421,Web,East,SME,Known,1160.19,2,6,1142.26,0,0,0,1,0,1735690860.0,0,0.9713146943407758,0.0286853056592242,Low
12488,776044,Call Center,South,Retail,Known,2007.78,2,5,1840.0,0,0,0,1,0,1735701360.0,0,0.9759421043403016,0.0240578956596983,Low
12489,585077,Mobile App,West,Retail,Known,6499.57,2,5,4438.37,0,0,0,1,0,1735705380.0,0,0.9731853386602868,0.0268146613397131,Low
12490,735861,Web,South,SME,Known,1239.46,2,8,1214.88,0,0,0,1,0,1735690920.0,0,0.9755927032413788,0.0244072967586212,Low
12491,375236,Web,East,Retail,Known,1613.91,2,9,1337.3,0,0,0,0,0,1735766700.0,0,0.996337825229912,0.0036621747700878,Low
12492,458062,Mobile App,East,Retail,New,2202.85,3,6,2326.52,0,0,1,0,0,1735757340.0,0,0.9328447959071476,0.0671552040928523,Low
12493,125457,Mobile App,East,SME,Known,874.75,3,7,776.13,0,0,0,1,1,1735699980.0,0,0.9392364164615016,0.0607635835384982,Low
12494,958099,Web,North,Retail,Known,4041.89,1,3,3038.4,0,0,0,0,0,1735747980.0,0,0.998551759551934,0.0014482404480661,Low
12495,452895,Mobile App,North,SME,Known,956.87,1,9,773.35,0,0,0,0,0,1735746840.0,0,0.9965904994596082,0.0034095005403917,Low
12496,162894,Web,West,Retail,Known,428.45,3,7,386.84,0,0,0,1,0,1735704240.0,0,0.969602232339006,0.030397767660994,Low
12497,685593,Web,North,Retail,Known,1237.03,2,5,1198.1,0,0,0,0,0,1735732560.0,0,0.9962329166538358,0.0037670833461641,Low
12498,767972,Web,South,SME,Known,1120.83,0,7,676.46,0,0,0,1,0,1735701900.0,0,0.9798571953178888,0.0201428046821112,Low
12499,858201,Mobile App,East,Retail,Known,9148.09,3,8,9378.22,0,0,0,1,1,1735692180.0,0,0.9402052314658376,0.0597947685341623,Low
12500,309699,Web,North,Retail,Shared,1053.14,1,3,835.81,0,0,0,0,0,1735714860.0,0,0.9968383447358268,0.003161655264173,Low
12501,938569,Mobile App,North,Corporate,Known,590.16,1,9,597.01,0,0,0,1,0,1735710360.0,0,0.9766519590476458,0.0233480409523542,Low
12502,100559,Web,West,SME,Known,2890.94,3,8,2073.36,0,0,0,1,0,1735694940.0,0,0.967614481332499,0.0323855186675009,Low
12503,952681,Mobile App,North,Retail,Known,1486.59,3,6,1002.94,0,0,0,0,0,1735713840.0,0,0.9965166957339612,0.0034833042660387,Low
12504,137361,POS,North,SME,Known,1424.03,2,7,1429.58,0,0,0,1,0,1735796940.0,0,0.9810345713099666,0.0189654286900333,Low
12505,967152,POS,East,SME,Shared,925.91,4,8,856.95,0,0,0,0,0,1735736880.0,0,0.9968696207278716,0.0031303792721283,Low
12506,901693,Mobile App,West,Retail,Known,365.7,2,8,299.87,0,0,0,0,0,1735737900.0,0,0.9968237056606246,0.0031762943393753,Low
12507,906804,POS,East,Retail,Known,805.52,1,8,503.88,0,0,0,0,0,1735740600.0,0,0.9970369494682731,0.0029630505317267,Low
12508,417499,Web,North,Retail,Known,2416.74,1,7,1694.49,0,0,0,0,0,1735738740.0,0,0.9984439793412044,0.0015560206587955,Low
12509,853036,Mobile App,South,Retail,Known,1912.01,3,7,2028.26,0,0,0,1,0,1735690320.0,0,0.9701729826578775,0.0298270173421223,Low
12510,460704,Call Center,East,Retail,Known,1868.62,2,7,1263.6,0,0,0,1,0,1735782660.0,0,0.9738032571383648,0.0261967428616352,Low
12511,813280,Web,South,Retail,Known,2962.87,2,7,2608.54,0,0,0,0,0,1735753380.0,0,0.9984914034790368,0.0015085965209631,Low
12512,343950,Mobile App,South,Corporate,Known,15892.73,3,7,15069.55,0,0,0,1,0,1735701120.0,0,0.9880260648963228,0.0119739351036773,Low
12513,525760,POS,East,Retail,Known,4082.28,1,2,2880.47,0,0,0,0,0,1735718520.0,0,0.9982180733803772,0.0017819266196228,Low
12514,100037,Mobile App,West,Corporate,Known,2033.62,2,13,1715.43,0,0,0,0,0,1735723920.0,0,0.9960883149272728,0.0039116850727271,Low
12515,798392,Web,South,SME,Known,2276.62,2,6,1948.87,0,0,0,1,0,1735694640.0,0,0.9806558221000872,0.0193441778999128,Low
12516,571449,Mobile App,East,SME,Known,4931.79,0,4,3533.85,0,0,0,1,0,1735700100.0,0,0.9780642805716608,0.0219357194283392,Low
12517,403564,Web,North,Retail,Known,2915.86,2,6,2159.86,0,0,0,1,0,1735690440.0,0,0.969337957882654,0.030662042117346,Low
12518,607450,Mobile App,East,Retail,Shared,798.56,3,7,836.37,0,0,0,0,0,1735761360.0,0,0.9965774816811764,0.0034225183188237,Low
12519,721531,Web,North,Retail,Known,509.61,2,4,407.79,0,0,0,1,0,1735690500.0,0,0.9779564211600942,0.0220435788399058,Low
12520,753668,Web,West,SME,Known,7590.85,2,13,5097.19,0,0,0,1,0,1735703400.0,0,0.9774179560337436,0.0225820439662564,Low
12521,358430,Mobile App,South,Retail,Known,1462.62,0,2,1282.5,0,0,0,1,0,1735692480.0,0,0.9717384667756706,0.0282615332243294,Low
12522,658888,Mobile App,West,Retail,Known,1013.68,1,7,928.39,0,0,0,0,0,1735744320.0,0,0.99714702165902,0.00285297834098,Low
12523,803645,Web,West,Retail,Known,1488.34,2,7,1224.86,0,0,0,1,0,1735782840.0,0,0.9719354843139194,0.0280645156860806,Low
12524,817368,Mobile App,South,Retail,Shared,2912.52,2,4,2408.41,0,0,0,0,0,1735719360.0,0,0.9965629370727704,0.0034370629272295,Low
12525,975952,Web,North,Retail,Known,374.89,1,3,316.61,0,0,0,1,0,1735695000.0,0,0.9791282093637752,0.0208717906362248,Low
12526,891599,Mobile App,East,Corporate,Known,4273.49,0,6,3094.07,0,0,0,0,0,1735719000.0,0,0.9964751109974472,0.0035248890025528,Low
12527,357351,Mobile App,North,SME,Known,1618.05,3,10,1759.8,0,0,0,0,0,1735742520.0,0,0.996712356325981,0.003287643674019,Low
12528,624720,POS,South,Retail,Known,208.03,4,11,137.72,0,0,0,0,0,1735735200.0,0,0.9965426127113632,0.0034573872886368,Low
12529,885838,POS,North,SME,Known,1471.27,1,6,1050.84,0,0,0,0,0,1735738320.0,0,0.996923247958614,0.0030767520413859,Low
12530,693975,POS,North,Retail,Known,3440.61,2,5,3070.89,0,0,0,1,0,1735701360.0,0,0.9728468284254272,0.0271531715745727,Low
12531,868576,POS,North,Retail,Known,4757.1,4,5,3365.74,0,0,0,1,0,1735692300.0,0,0.9758780956062134,0.0241219043937865,Low
12532,958379,Mobile App,South,Retail,Known,1519.59,2,6,1321.23,0,0,0,1,0,1735695360.0,0,0.9775344035196116,0.0224655964803883,Low
12533,982756,Mobile App,West,Retail,Known,7644.77,4,7,5591.32,0,0,0,0,0,1735801620.0,0,0.9974964495621575,0.0025035504378423,Low
12534,937335,Mobile App,East,SME,Known,1514.26,0,2,914.14,0,0,0,0,0,1735723800.0,0,0.9963695803373414,0.0036304196626586,Low
12535,585375,Call Center,West,Corporate,Known,5386.33,4,10,5739.2,0,0,0,0,0,1735736400.0,0,0.9985563882809284,0.0014436117190715,Low
12536,285221,Web,East,Retail,Known,3613.49,1,6,3247.55,0,0,0,0,0,1735772100.0,0,0.9981644395249196,0.0018355604750803,Low
12537,843000,Mobile App,South,Retail,Known,2348.37,5,13,1763.45,0,0,0,0,0,1735758540.0,0,0.9963426174036228,0.0036573825963771,Low
12538,287840,Web,South,Retail,Known,8235.37,0,2,6572.88,0,0,0,1,0,1735698420.0,0,0.9733423719149604,0.0266576280850395,Low
12539,553400,Web,North,Retail,Known,862.97,5,13,830.08,0,0,0,1,0,1735691700.0,0,0.9652151756365668,0.0347848243634333,Low
12540,952224,Mobile App,East,Corporate,Known,826.04,1,7,755.72,0,0,0,1,1,1735782900.0,0,0.9529520170204696,0.0470479829795303,Low
12541,395583,Mobile App,West,Corporate,New,1417.02,7,11,980.93,1,0,1,0,1,1735833540.0,1,0.3730825189547,0.6269174810453,High
12542,264329,Mobile App,East,Retail,Known,454.1,1,11,278.96,0,0,0,0,0,1735719720.0,0,0.99551257804015,0.0044874219598499,Low
12543,275746,Call Center,East,Retail,Known,1464.0,3,9,1221.96,0,0,0,0,0,1735768500.0,0,0.9965466283132816,0.0034533716867183,Low
12544,413392,Mobile App,South,Retail,Known,1847.57,2,6,1481.27,0,0,0,1,0,1735699080.0,0,0.9760443426530532,0.0239556573469469,Low
12545,576818,Web,East,Retail,Shared,4359.06,5,7,3140.16,0,0,0,1,0,1735693800.0,0,0.964208218642206,0.035791781357794,Low
12546,800731,POS,North,Retail,Shared,1177.27,1,8,1072.24,0,0,0,0,0,1735714500.0,0,0.9969875291654616,0.0030124708345384,Low
